C0013261	9935	19.0
C3463824	2624	42.265306122448976
C0494261	81704	19.0
C0752125	23152	11.95542701676884
C0752124	23152	11.95542701676884
C0752123	23152	11.95542701676884
C0752122	23152	11.95542701676884
C0752121	23152	11.95542701676884
C1837008	668	19.0
C0752120	23152	11.95542701676884
C0152423	145258	19.0
C0079154	204219	19.0
C3150546	675	30.361907668107335
C4479376	11274	32.57142857142857
C0339527	23418	19.0
C1866053	182	19.0
C2931891	23474	22.712134111156246
C4721893	7305	19.0
C1261473	7157	19.0
C0002874	7015	42.265306122448976
C1864912	36	59.85438011348252
C4225302	91137	19.0
C3266898	6663	32.57142857142857
C0004352	4204	19.0
C1384666	125336	19.0
C0017980	6524	42.265306122448976
C1851920	7054	28.52980098420624
C2750787	204219	13.341721377888732
C1839130	6872	42.265306122448976
C0013421	9757	19.0
C1840529	6469	65.66216754127738
C3809209	131377	57.66811447611114
C0017919	5261	16.461565822150753
C0268362	871	13.629403450340513
C1834558	1785	56.48716572658133
C1837315	79695	16.461565822150753
C3489529	4487	19.0
C0268542	5009	66.49992852037197
C0017919	5257	16.461565822150753
C1857586	23414	13.341721377888732
C0017919	5256	16.461565822150753
C0016508	4000	19.0
C0025500	8314	32.57142857142857
C3150899	7345	19.0
C0751651	51204	16.461565822150753
C3711374	286676	19.0
C1864721	338917	42.265306122448976
C1864720	338917	19.0
C4225287	138050	30.75826130153625
C0008073	5376	12.648574197328786
C0678222	5728	19.0
C1853761	54840	19.0
C3714756	55870	19.0
C3860213	4210	19.0
C0752105	25793	19.0
C1527404	6654	13.341721377888732
C0015397	54903	19.0
C4225251	79587	32.57142857142857
C1853736	7841	48.264419031396045
C0085110	50615	19.0
C4225304	388753	32.57142857142857
C3278155	2109	16.461565822150753
C3278154	2108	16.461565822150753
C1843156	71	19.0
C4015537	2120	42.265306122448976
C0013421	103	32.57142857142857
C0013421	111	19.0
C4225229	23028	32.57142857142857
C0017919	5236	25.991366806356993
C0206143	5156	32.57142857142857
C1855675	80184	14.440333666556842
C0206141	5156	32.57142857142857
C0206142	5156	32.57142857142857
C1865974	140803	42.265306122448976
C1868690	190	19.0
C4551475	4920	19.0
C0339534	79955	19.0
C0015625	7516	19.0
C0431890	6223	32.57142857142857
C0017926	5213	16.461565822150753
C4748826	123263	40.085722315820725
C1861063	1137	19.0
C2931246	10743	19.0
C1854631	4306	49.18950437317784
C1855710	5889	19.0
C1856309	2632	19.0
C0243057	860	19.0
C4552100	2956	30.361907668107335
C3275495	7403	49.18950437317784
C0085413	4609	12.648574197328786
C0233726	2903	19.0
C0033139	4010	19.0
C1851573	1294	42.265306122448976
C2680446	83636	49.18950437317784
C0162532	5498	66.49615312025206
C1332140	25885	19.0
C2700553	204	19.0
C4310677	55210	42.265306122448976
C3554127	3229	19.0
C1859570	166379	42.265306122448976
C3714756	8766	19.0
C1838951	4719	42.44167529246318
C1852510	5077	49.18950437317784
C1857252	1666	19.0
C0035372	5770	19.0
C1837342	7273	38.39826391860149
C0557874	2782	19.0
C1839264	5354	65.27713555931011
C3714756	460	19.0
C1850600	4719	42.44167529246318
C2931011	9382	16.461565822150753
C3853041	6904	19.0
C4310641	55250	19.0
C0678202	55054	19.0
C4693941	2661	32.57142857142857
C1838951	4729	23.787813093969127
C0265219	2177	19.0
C0013421	2290	19.0
C3280036	80776	13.341721377888732
C0878544	9499	19.0
C0041207	137814	28.52980098420624
C0265219	2178	19.0
C0265219	2175	19.0
C1857586	2657	32.57142857142857
C1838979	4709	26.98157706429977
C3714933	270	16.461565822150753
C4310720	3376	32.57142857142857
C1837371	7259	19.0
C1850600	4705	44.96067256272475
C1850600	4704	44.626747368893064
C1865643	5244	64.77009061679576
C1864877	6010	12.243109089220622
C1853251	118813	49.18950437317784
C0037773	79152	16.461565822150753
C4277690	27077	23.564669542654915
C0270984	1376	19.0
C1838951	4722	62.47392898272562
C4479636	50651	19.0
C1838951	4723	35.20435249862402
C1838951	4724	65.01786049353203
C0270914	547	19.0
C4748197	9842	19.0
C0023264	55037	13.118577826574523
C1862511	7043	19.0
C3150933	3762	64.68619577804533
C1838951	4728	59.390043857954666
C0265219	2188	19.0
C0265219	2187	19.0
C3150943	3757	66.49725222875148
C1838979	4715	14.034868558448677
C0265219	2189	19.0
C0039685	1482	32.57142857142857
C1838979	4719	44.87248374433237
C1850709	4625	28.963361170381432
C0220701	6101	60.19151034007939
C0272052	6005	19.0
C4284414	4015	19.0
C0015397	2979	19.0
C4225193	55691	19.0
C1842398	5880	19.0
C0234533	6925	19.0
C0234535	6925	19.0
C0004352	9024	19.0
C1861385	8200	32.57142857142857
C1838979	4723	43.16761200672957
C1838979	4724	60.92891742330098
C3714756	8799	19.0
C1838979	4726	46.54148093219938
C1838979	4728	25.807642769093064
C0403399	4868	66.10737535242009
C0005941	865	19.0
C0268238	51099	16.461565822150753
C1838979	4729	34.18830333011524
C3463824	84464	19.0
C1854630	4297	19.0
C1864446	346007	54.1353602665556
C1839454	5199	19.0
C0005818	998	19.0
C0022578	30813	19.0
C0272048	6005	19.0
C0752251	7167	19.0
C1850600	4729	23.787813093969127
C0752252	7167	19.0
C1850600	4728	57.28246535973162
C3714756	427	19.0
C1867299	3614	19.0
C3711374	153562	19.0
C1850600	4723	35.20435249862402
C2931788	718	19.0
C1838979	4720	46.54148093219938
C1850600	4722	62.47392898272562
C1838979	4722	38.27255504592841
C1850600	4724	65.01786049353203
C0751651	6834	16.461565822150753
C1836439	56652	65.86956655131043
C4014745	124512	19.0
C1858477	10641	13.341721377888732
C1857618	1261	61.99393595719957
C0032580	7276	19.0
C1839413	5160	40.97018664395446
C3808988	2072	47.12744948173788
C3714756	200894	19.0
C0162635	6792	12.648574197328786
C4283841	3702	19.0
C2931891	617	52.60437781824618
C1868120	2737	14.034868558448677
C0162674	5428	13.341721377888732
C4225262	2224	19.0
C0265211	4784	19.0
C1857586	2627	19.0
C3276432	27247	40.97018664395446
C4015062	498	19.0
C0410179	1293	19.0
C1832175	1415	32.57142857142857
C3149378	29851	19.0
C0026706	138050	30.75826130153625
C3809272	1785	19.0
C3280214	25782	19.0
C1855119	25974	16.461565822150753
C2931826	6329	65.90154824376957
C1868111	2737	29.02490611317763
C0007097	641	19.0
C0086237	2562	13.341721377888732
C1857451	2778	19.0
C0272167	204	19.0
C3711374	2070	19.0
C4721887	9927	48.264419031396045
C4274081	3767	32.57142857142857
C1266043	7428	19.0
C1868672	4868	19.0
C1266044	7428	19.0
C1866855	6683	66.49998738370012
C1266042	7428	19.0
C0011195	57716	19.0
C3853041	6925	19.0
C1864869	6010	38.817912800622764
C3280127	11253	30.75826130153625
C0023976	6331	28.52980098420624
C1868310	23418	19.0
C1836724	6935	19.0
C0019158	540	32.57142857142857
C4014681	9128	19.0
C2749346	5191	40.97018664395446
C3714756	471	16.461565822150753
C0039685	8928	13.341721377888732
C0002895	4780	19.0
C1838951	4704	44.626747368893064
C1838951	4705	44.96067256272475
C1838951	100303755	13.118577826574523
C1864746	1302	42.265306122448976
C3888088	54808	42.265306122448976
C0011644	4000	19.0
C0796074	1678	63.10937760891966
C4225218	7128	32.57142857142857
C4228778	6229	19.0
C3463824	7516	19.0
C0751093	7054	19.0
C1836155	11155	19.0
C4228778	6223	19.0
C3891448	6862	19.0
C1833219	7879	54.1353602665556
C3150986	3785	61.99393595719957
C3810404	763	42.265306122448976
C1384666	23676	19.0
C4552072	1759	13.341721377888732
C1835845	5250	30.75826130153625
C4316812	3426	19.0
C1850600	100303755	13.118577826574523
C0268358	10491	13.629403450340513
C0025500	4771	19.0
C4014339	9419	19.0
C1848745	10908	32.57142857142857
C4048196	4126	16.461565822150753
C4479517	8493	19.0
C2750473	6329	19.0
C4225416	8239	19.0
C0575897	6135	19.0
C2749665	7480	32.57142857142857
C1861065	7273	46.42733137042963
C2608083	8647	16.461565822150753
C0795927	57465	19.0
C0700635	1280	42.265306122448976
C0340970	92579	32.57142857142857
C0004352	1959	13.341721377888732
C4540520	8733	19.0
C3809655	23321	19.0
C4310624	8309	19.0
C1845667	6103	65.66216754127738
C0040034	6948	42.265306122448976
C0393588	7054	19.0
C0221409	6710	19.0
C1855772	57724	63.281382826571125
C3553449	51010	42.265306122448976
C1855710	55120	19.0
C0015397	5149	13.341721377888732
C2751293	6813	42.265306122448976
C0234535	6904	19.0
C0268162	51181	42.265306122448976
C0339527	1406	19.0
C0152423	147912	19.0
C3714756	10157	16.461565822150753
C3280095	84282	19.0
C0234533	6904	19.0
C1868678	2261	60.19151034007939
C1535926	4010	19.0
C0221409	6708	19.0
C0264893	781	19.0
C3496337	4868	22.87152236209497
C0751882	4038	19.0
C0039685	23414	39.378429274433024
C3711374	54084	19.0
C0272051	3783	19.0
C3809624	23334	19.0
C3539506	91574	30.75826130153625
C2750949	7173	19.0
C3554046	4604	19.0
C0575897	6125	19.0
C2752039	3426	19.0
C0795934	57465	32.57142857142857
C0004134	3098	19.0
C1866040	3559	19.0
C0949272	4689	19.0
C2677589	56997	64.67228857977845
C0008370	617	32.57142857142857
C1847352	9289	54.1353602665556
C4048158	5428	19.0
C0751339	4593	19.0
C0015397	23746	19.0
C3810289	953	19.0
C0022716	538	66.49998233718016
C3551716	9563	42.265306122448976
C0175704	5604	30.510221500091795
C2678439	6578	19.0
C0036529	9499	19.0
C0017919	2998	16.461565822150753
C0040053	5627	19.0
C0796254	8905	54.1353602665556
C0268362	10491	13.629403450340513
C0268363	10491	13.629403450340513
C4693688	53616	19.0
C3150901	9907	32.57142857142857
C4551568	56623	42.265306122448976
C3887608	440193	19.0
C3809210	126792	32.57142857142857
C0025958	6925	19.0
C2676137	6223	61.99393595719957
C0751340	4593	19.0
C4704874	10481	19.0
C1856797	2175	32.57142857142857
C2750824	7276	19.0
C1856796	2175	32.57142857142857
C3489395	116519	32.57142857142857
C1857512	113246	42.265306122448976
C1843832	79001	28.52980098420624
C4011949	3459	65.90154824376957
C1858695	29899	60.19151034007939
C0027627	6197	19.0
C0027626	6197	19.0
C0085083	2492	61.99393595719957
C0023931	10491	19.0
C1852989	1280	32.57142857142857
C0026654	182	19.0
C3714756	2782	19.0
C0003811	3752	19.0
C4225184	9780	42.265306122448976
C1832399	8898	32.57142857142857
C2751306	5311	66.45497667736338
C2751683	8929	19.0
C2751306	5310	28.829771415434184
C1838625	25782	19.0
C2751682	8929	32.57142857142857
C2931042	3242	19.0
C0079301	3675	13.341721377888732
C0003811	3759	19.0
C1857344	727857	13.341721377888732
C2931891	6389	60.19151034007939
C0008780	23322	19.0
C1868114	6469	30.37167024565937
C3810285	10367	19.0
C1842149	176	19.0
C0268532	5184	61.99393595719957
C2677608	54205	32.57142857142857
C0017924	1636	19.0
C2751641	675	30.361907668107335
C3540662	23418	19.0
C2931891	84340	19.0
C1399226	23171	19.0
C0025958	6904	19.0
C4015038	127833	19.0
C1836383	2259	42.265306122448976
C0796274	113278	32.57142857142857
C3280965	9197	32.57142857142857
C0033804	8644	19.0
C0085110	204	19.0
C1384666	1690	19.0
C0162361	10804	19.0
C4012050	147372	32.57142857142857
C1868672	7225	19.0
C0013421	7054	19.0
C3711374	388551	32.57142857142857
C1275081	5605	45.06862886502717
C1275081	5604	36.49608041103804
C3809192	857	19.0
C4012395	6748	19.0
C1847902	1785	19.0
C2677567	8575	49.18950437317784
C0079153	3848	42.265306122448976
C3714506	27077	23.564669542654915
C1858680	5274	32.57142857142857
C3714756	1476	16.461565822150753
C0025363	9759	19.0
C2676782	9368	32.57142857142857
C1864621	768206	32.57142857142857
C0020640	2147	65.90154824376957
C4229700	51124	19.0
C0751675	5395	19.0
C3463992	170302	65.32703455778832
C1261502	178	16.461565822150753
C1305968	1540	19.0
C4016144	2982	19.0
C0010346	339145	19.0
C2350878	5265	19.0
C0750951	80704	19.0
C3280492	8314	57.66811447611114
C3809665	7345	32.57142857142857
C0035828	6640	19.0
C1861380	3549	19.0
C3281215	440435	19.0
C4225323	81857	32.57142857142857
C0457133	55624	19.0
C0003886	7273	19.0
C0017495	5621	65.32703455778832
C0233514	9024	19.0
C1970827	5631	64.07812686351404
C1858991	8893	60.19151034007939
C0266362	8644	19.0
C0393561	644096	19.0
C0393560	644096	19.0
C1858991	8891	54.1353602665556
C1858991	8892	64.78798978303415
C0268450	6559	66.38872721257691
C1858991	8890	60.19151034007939
C0037231	224	63.14445997474691
C4048158	6925	19.0
C3279793	57505	16.461565822150753
C0751038	2067	13.341721377888732
C0268344	84627	19.0
C1510586	10743	19.0
C0020459	3643	19.0
C4015184	84197	19.0
C0013336	9775	19.0
C0019880	4552	13.341721377888732
C0339527	6121	32.57142857142857
C0079153	3858	19.0
C0278161	538	19.0
C1837991	4595	66.49615312025206
C1263858	3908	54.1353602665556
C0376358	10481	19.0
C0235031	538	32.57142857142857
C2674321	5624	19.0
C0025149	324	14.034868558448677
C1832600	3728	53.6354099844263
C1853942	10165	16.461565822150753
C0399368	10117	49.18950437317784
C0399367	10117	19.0
C0751037	2074	38.01362596673754
C0751039	2072	13.341721377888732
C2749477	2697	19.0
C0751039	2074	38.01362596673754
C0020459	3630	19.0
C0751038	2074	63.79765419492531
C3281191	6334	65.66216754127738
C0878683	5626	60.19151034007939
C0162836	64127	19.0
C0038454	2717	19.0
C1961835	2629	59.85438011348252
C1866008	8557	28.963361170381432
C4751204	1581	16.461565822150753
C1846564	6687	30.75826130153625
C4015519	51741	19.0
C0086432	7225	19.0
C0175700	9241	32.57142857142857
C0750905	2593	19.0
C2931501	64220	19.0
C1970119	287	49.18950437317784
C2750804	8425	32.57142857142857
C3695063	6305	32.57142857142857
C1836173	3778	32.57142857142857
C1858516	57082	19.0
C3280392	406960	32.57142857142857
C0268363	60681	13.629403450340513
C0268233	5476	30.75826130153625
C1384666	494513	19.0
C0268362	60681	13.629403450340513
C0265213	7169	19.0
C0028738	26090	19.0
C1838457	675	65.60760561152074
C0221355	51256	19.0
C4505436	4204	19.0
C1275808	2668	13.341721377888732
C3280030	2624	64.85784838090365
C1864694	730	42.265306122448976
C2936783	27030	19.0
C1531647	440193	19.0
C1863753	8626	19.0
C3661483	847	19.0
C4012146	124583	57.66811447611114
C0003119	6657	14.440333666556842
C0267380	8929	19.0
C3554689	5295	19.0
C1853118	51428	19.0
C0270960	6329	19.0
C0751651	51103	16.461565822150753
C0339546	1280	19.0
C1850808	8291	19.0
C1838254	859	47.71397933320803
C0009782	84627	19.0
C1838979	80224	38.558073305079134
C1853205	93183	32.57142857142857
C0036572	100131801	19.0
C1839333	6792	66.40989175555232
C1384666	7809	19.0
C4048158	6904	19.0
C4551906	51364	19.0
C1842475	5961	64.2009877332651
C4551485	7021	19.0
C1856476	2629	53.47458502242574
C0027707	353	19.0
C3553230	57511	53.47458502242574
C3280799	5831	40.97018664395446
C3553637	84720	53.47458502242574
C3151445	26277	32.57142857142857
C1834690	1778	60.19151034007939
C2750786	3679	19.0
C0221757	5265	57.66811447611114
C0032461	7428	19.0
C1864112	5621	42.265306122448976
C3810278	5147	19.0
C1968804	5340	66.07253445983541
C1857344	1749	19.0
C4319932	157657	19.0
C4049702	4010	19.0
C0023264	100131801	22.712134111156246
C4225157	4913	42.265306122448976
C1855081	79648	19.0
C1857277	4036	19.0
C3150953	9992	54.1353602665556
C1858160	4488	19.0
C3279786	3240	19.0
C0025267	1031	19.0
C0025267	1030	19.0
C1852529	866	54.1353602665556
C1868571	71	19.0
C0025267	1026	19.0
C0796147	374654	42.265306122448976
C1867801	3209	19.0
C2675066	2303	19.0
C1837750	8313	57.66811447611114
C0431890	6135	19.0
C0268425	7840	63.92712558672114
C0265219	29089	19.0
C3489532	3000	19.0
C0018054	23414	19.0
C0003810	23405	19.0
C0796095	10225	32.57142857142857
C1834703	60482	19.0
C0009405	2956	19.0
C0796225	6197	19.0
C1864827	7546	60.19151034007939
C4014833	5591	32.57142857142857
C0342282	9241	32.57142857142857
C0037889	2038	19.0
C1836080	1280	60.19151034007939
C1836081	1280	19.0
C0175707	118856	19.0
C0270972	55869	19.0
C2673809	90167	32.57142857142857
C2931258	3000	49.18950437317784
C0085280	182	29.3145240475406
C1864730	657	19.0
C3150968	392255	19.0
C3658294	462	19.0
C0750940	538	19.0
C0344307	59335	19.0
C1833477	2956	19.0
C1849387	6005	19.0
C0750937	538	19.0
C1145670	4204	19.0
C1850362	6010	12.243109089220622
C0454655	3737	19.0
C3661489	1785	12.648574197328786
C1849386	23175	57.196132158875535
C0085996	4204	19.0
C0585216	546	19.0
C0085997	4204	19.0
C0340427	1410	19.0
C3554373	57680	32.57142857142857
C4041558	6010	12.243109089220622
C0796147	2737	13.341721377888732
C4225277	4790	19.0
C0020676	8242	32.57142857142857
C3888031	343641	19.0
C2673759	2706	63.281382826571125
C0043119	7486	64.85784838090365
C4012727	10000	19.0
C1839909	3897	19.0
C0543888	2257	19.0
C0011265	5663	19.0
C3553788	478	54.1353602665556
C0154860	25861	19.0
C4225284	65057	19.0
C3827793	405753	19.0
C0268419	847	57.196132158875535
C4317123	5428	19.0
C1853137	3239	42.265306122448976
C3671377	3872	19.0
C1849340	71	19.0
C1838657	120227	32.57142857142857
C0024454	5781	19.0
C0019269	8644	19.0
C0013336	25886	19.0
C0265269	2255	19.0
C0003257	1675	19.0
C3552343	60675	42.265306122448976
C3280538	55180	42.265306122448976
C0431380	5290	19.0
C3469186	3077	30.75826130153625
C0236018	2903	19.0
C1838492	59341	32.57142857142857
C0008073	6513	19.0
C1567257	23405	19.0
C3809811	9829	32.57142857142857
C0036572	79152	19.0
C3278156	2110	36.853217173513755
C1864690	5015	19.0
C0031190	2294	49.18950437317784
C0022584	57152	32.57142857142857
C4225248	2132	40.97018664395446
C0268505	778	42.265306122448976
C0041409	5605	11.732283465454632
C0041409	5604	11.732283465454632
C0431391	5290	19.0
C0276496	5663	19.0
C0265269	2261	19.0
C0013421	25793	19.0
C0265269	2263	40.97018664395446
C0751460	6904	19.0
C1384666	6495	19.0
C4755251	11311	19.0
C0268626	1497	57.196132158875535
C0393574	2166	19.0
C1864689	652	32.57142857142857
C0025237	2316	57.66811447611114
C3668940	1756	49.18950437317784
C0220669	6326	32.57142857142857
C2751986	55975	42.265306122448976
C0019054	538	19.0
C2675186	145226	57.66811447611114
C0034069	3257	19.0
C0266006	617	61.75312865248752
C1844696	2316	49.18950437317784
C1857662	23322	29.679399493087736
C3810107	917	32.57142857142857
C0393559	23111	54.1353602665556
C3151077	4638	32.57142857142857
C2931891	27089	13.118577826574523
C0751461	6904	19.0
C1384666	5172	19.0
C1563719	3730	66.07253445983541
C0024748	4125	57.196132158875535
C4721885	10049	19.0
C4551482	3516	19.0
C0014527	3691	19.0
C3552634	3702	57.66811447611114
C0016952	2592	16.461565822150753
C1845543	10159	19.0
C0410174	729920	12.648574197328786
C3495589	26504	42.265306122448976
C0013069	55997	19.0
C0494261	50615	19.0
C0028326	22808	16.114310100128513
C3281203	545	19.0
C0021368	540	19.0
C0027962	4893	19.0
C0027889	54463	19.0
C0521654	7915	19.0
C3178806	118856	19.0
C1969106	1186	42.265306122448976
C3178805	118856	19.0
C3178807	118856	19.0
C0220663	668	65.32703455778832
C3714580	779	54.1353602665556
C0016952	2582	19.0
C0432235	112752	42.265306122448976
C0043194	7454	66.45944869263009
C3714756	8869	19.0
C0086795	3425	66.17835028128084
C0022333	6513	19.0
C1563715	3759	63.92712558672114
C1845919	8517	32.57142857142857
C0917990	10269	19.0
C4317109	5428	19.0
C1449563	6584	16.461565822150753
C4551568	219844	19.0
C0007134	7428	32.57142857142857
C1843183	54332	32.57142857142857
C0272242	8547	19.0
C2676254	144165	19.0
C0265287	2200	32.57142857142857
C3551915	5728	14.034868558448677
C0751496	6904	19.0
C0751495	6904	19.0
C0751494	6904	19.0
C0751783	7957	66.27025020091489
C3279792	57539	42.265306122448976
C4014588	57505	19.0
C1855710	83990	19.0
C1836545	4668	32.57142857142857
C1836544	4668	48.264419031396045
C0175704	5781	30.510221500091795
C0427480	2038	19.0
C2936862	582	61.99393595719957
C1833104	6774	19.0
C3808107	631	32.57142857142857
C0427480	2035	32.57142857142857
C0268553	10157	52.023356366505595
C2936864	585	54.1353602665556
C1864669	1509	16.461565822150753
C0376634	7337	13.341721377888732
C0949664	4137	19.0
C0268556	10157	19.0
C2936863	583	61.99393595719957
C2750035	4000	47.348653658357875
C1848213	2316	19.0
C2751316	4053	19.0
C2748542	10021	19.0
C1136382	1588	19.0
C3280598	57728	32.57142857142857
C1291512	51733	53.47458502242574
C0751651	5428	19.0
C0751494	6925	19.0
C0751202	4552	13.341721377888732
C0020179	1268	19.0
C1858301	167691	42.265306122448976
C2752027	2027	19.0
C4015409	254394	19.0
C1720802	5191	19.0
C0001193	7291	12.648574197328786
C0019202	348	13.341721377888732
C3714949	3854	42.265306122448976
C1708353	5979	49.18950437317784
C0023473	51428	19.0
C3151147	9420	19.0
C2746066	728294	16.461565822150753
C3714948	3853	64.85784838090365
C0751496	6925	19.0
C0751495	6925	19.0
C0342788	6584	66.49246011569402
C0265221	2218	19.0
C0030312	55215	19.0
C1384666	64072	19.0
C2239351	253827	19.0
C1384666	23562	19.0
C3554540	939	32.57142857142857
C1824925	87178	40.97018664395446
C2676243	11128	41.234340580415875
C4693824	54870	19.0
C1527383	4000	19.0
C0398788	3070	19.0
C4310738	8318	19.0
C1865869	2978	60.19151034007939
C3860213	9051	19.0
C1839564	1678	19.0
C0018273	3483	19.0
C1844505	71	19.0
C2931074	26504	32.57142857142857
C1876203	1947	19.0
C0268540	10166	59.85438011348252
C1855305	285590	32.57142857142857
C0268616	1491	19.0
C0398691	3156	19.0
C1531773	3248	13.629403450340513
C1963184	4935	19.0
C0162809	6657	44.240572633721925
C1856689	2395	16.461565822150753
C0026705	3423	66.49992852037197
C0162809	6658	35.336801687210695
C0152427	11020	19.0
C4084840	29089	32.57142857142857
C0026708	3425	66.17835028128084
C0268362	64175	13.629403450340513
C4225305	9533	19.0
C1449563	7840	13.341721377888732
C2697932	1281	19.0
C1845407	778	19.0
C0266004	2706	42.265306122448976
C0268358	64175	13.629403450340513
C0267380	149233	19.0
C3279807	112752	42.265306122448976
C1832466	478	32.57142857142857
C1142166	775	14.034868558448677
C0312854	6647	19.0
C1862394	9992	32.57142857142857
C1858361	9051	54.1353602665556
C0008479	1280	13.341721377888732
C0162809	6663	19.0
C2677506	70	41.28540356947556
C4747658	57539	19.0
C0079541	4838	19.0
C1563716	7253	19.0
C2678478	775	47.38005413937634
C3714514	5184	19.0
C2751666	6337	19.0
C1857586	1482	32.57142857142857
C1142166	783	19.0
C2678477	783	32.57142857142857
C0175704	5728	19.0
C1142166	781	32.57142857142857
C0021051	1675	19.0
C2748544	176	19.0
C3711374	7007	19.0
C1836522	4668	57.196132158875535
C0346010	201163	64.2009877332651
C0342196	405753	32.57142857142857
C1854368	2070	32.57142857142857
C3554002	5824	40.97018664395446
C0340485	6262	13.341721377888732
C0282644	1717	64.85784838090365
C0282643	1717	64.85784838090365
C4310685	2257	32.57142857142857
C1395264	64170	19.0
C3542026	5828	47.233453489362944
C2936846	2706	19.0
C0033860	85463	19.0
C3280041	7401	19.0
C4225159	2273	19.0
C0149958	6513	19.0
C1858028	493856	49.18950437317784
C0263409	4000	19.0
C0795910	9131	40.97018664395446
C3280031	79600	19.0
C0018051	2332	13.341721377888732
C3501846	5500	19.0
C0376358	675	45.54922026507985
C0036572	8243	19.0
C3495874	6513	19.0
C3809470	667	32.57142857142857
C1855710	57697	19.0
C3714756	23345	19.0
C3553999	8504	59.478663808076874
C1843808	8048	48.48957397819683
C1848296	190	19.0
C0268579	5096	64.77009061679576
C3827793	50506	19.0
C0338508	4976	48.264419031396045
C0010308	389434	19.0
C0282220	3073	19.0
C0027868	7167	19.0
C0009782	1298	19.0
C0009782	1299	19.0
C0268579	5095	61.75312865248752
C1855008	6389	48.264419031396045
C0751495	5428	19.0
C0751494	5428	19.0
C3463992	2775	22.87152236209497
C0002395	351	19.0
C1859312	2073	19.0
C4082173	1284	19.0
C0268362	5479	13.629403450340513
C1860819	1947	19.0
C0751651	54902	16.461565822150753
C0796003	546	54.1353602665556
C0432242	124583	19.0
C0003886	7169	19.0
C1275668	324	14.034868558448677
C0751496	5428	19.0
C0343110	3857	49.18950437317784
C0751207	3064	64.85784838090365
C0751208	3064	64.85784838090365
C4540014	8942	19.0
C3276706	6336	32.57142857142857
C2678045	92002	49.18950437317784
C1384666	253827	19.0
C0342194	7038	61.99393595719957
C1868118	83479	42.265306122448976
C2751260	10559	19.0
C0272302	23218	42.265306122448976
C4014531	348980	32.57142857142857
C3281200	727676	19.0
C0398791	4683	19.0
C0086649	138050	64.07812686351404
C2931008	4247	40.97018664395446
C0343110	3848	19.0
